Date,Source,Site ID,POC,Daily Mean PM10 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/29/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
3/30/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
3/31/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/1/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/2/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/3/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/4/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/5/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/6/2020,AQS,560010008,3,9,ug/m3 SC,8,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/7/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/8/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/9/2020,AQS,560010008,3,14,ug/m3 SC,13,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/10/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/11/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/12/2020,AQS,560010008,3,10,ug/m3 SC,9,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/13/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/14/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/15/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/16/2020,AQS,560010008,3,14,ug/m3 SC,13,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/17/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/18/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/19/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/20/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/21/2020,AQS,560010008,3,9,ug/m3 SC,8,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/22/2020,AQS,560010008,3,9,ug/m3 SC,8,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/23/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/24/2020,AQS,560010008,3,3,ug/m3 SC,3,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/25/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/26/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/27/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/28/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/29/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
4/30/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/1/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/2/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/3/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/4/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/5/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/6/2020,AQS,560010008,3,10,ug/m3 SC,9,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/7/2020,AQS,560010008,3,13,ug/m3 SC,12,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/8/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/9/2020,AQS,560010008,3,3,ug/m3 SC,3,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/10/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/11/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/12/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/13/2020,AQS,560010008,3,13,ug/m3 SC,12,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/14/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/15/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/16/2020,AQS,560010008,3,2,ug/m3 SC,2,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/17/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/18/2020,AQS,560010008,3,12,ug/m3 SC,11,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/19/2020,AQS,560010008,3,28,ug/m3 SC,26,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/20/2020,AQS,560010008,3,16,ug/m3 SC,15,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/21/2020,AQS,560010008,3,5,ug/m3 SC,5,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/27/2020,AQS,560010008,3,6,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/28/2020,AQS,560010008,3,10,ug/m3 SC,9,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/29/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/30/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
5/31/2020,AQS,560010008,3,13,ug/m3 SC,12,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/1/2020,AQS,560010008,3,10,ug/m3 SC,9,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/2/2020,AQS,560010008,3,16,ug/m3 SC,15,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/19/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/20/2020,AQS,560010008,3,9,ug/m3 SC,8,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/21/2020,AQS,560010008,3,7,ug/m3 SC,6,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/22/2020,AQS,560010008,3,4,ug/m3 SC,4,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/23/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/24/2020,AQS,560010008,3,10,ug/m3 SC,9,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/25/2020,AQS,560010008,3,9,ug/m3 SC,8,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/26/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/27/2020,AQS,560010008,3,11,ug/m3 SC,10,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/28/2020,AQS,560010008,3,12,ug/m3 SC,11,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/29/2020,AQS,560010008,3,18,ug/m3 SC,17,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
6/30/2020,AQS,560010008,3,8,ug/m3 SC,7,Pete Lien Downwind PM10,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.4945,-105.5619444
1/1/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/2/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/3/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/4/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/5/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/6/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/7/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/8/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/9/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/10/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/11/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/12/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/13/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/14/2020,AQS,560010009,3,5,ug/m3 SC,5,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/15/2020,AQS,560010009,3,4,ug/m3 SC,4,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/16/2020,AQS,560010009,3,16,ug/m3 SC,15,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/17/2020,AQS,560010009,3,7,ug/m3 SC,6,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/18/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/19/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/20/2020,AQS,560010009,3,13,ug/m3 SC,12,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/21/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/22/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/23/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/24/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/25/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/26/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/27/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/28/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/29/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/30/2020,AQS,560010009,3,4,ug/m3 SC,4,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
1/31/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/1/2020,AQS,560010009,3,4,ug/m3 SC,4,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/2/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/3/2020,AQS,560010009,3,8,ug/m3 SC,7,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/4/2020,AQS,560010009,3,5,ug/m3 SC,5,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/5/2020,AQS,560010009,3,6,ug/m3 SC,6,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/6/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/7/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/8/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/9/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/10/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/11/2020,AQS,560010009,3,4,ug/m3 SC,4,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/12/2020,AQS,560010009,3,1,ug/m3 SC,1,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/13/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/14/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/15/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/16/2020,AQS,560010009,3,0,ug/m3 SC,0,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/17/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/18/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/19/2020,AQS,560010009,3,5,ug/m3 SC,5,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/20/2020,AQS,560010009,3,9,ug/m3 SC,8,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/21/2020,AQS,560010009,3,5,ug/m3 SC,5,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/22/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/23/2020,AQS,560010009,3,3,ug/m3 SC,3,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/24/2020,AQS,560010009,3,4,ug/m3 SC,4,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
2/25/2020,AQS,560010009,3,2,ug/m3 SC,2,Pete Lien Upwind PM10 Monitoring Station,1,100,81102,PM10 Total 0-10um STP,29660,"Laramie, WY",56,Wyoming,1,Albany,41.45427778,-105.5970278
